id,name
V96596cn00237390,拜见布莱克一家-原声版
V96596cn00253418,八万里
V96596cn00267865,黑白照相馆
V96596cn00266783,商界
V96596cn00263202,恋恋有声
V96596cn00264057,六月与弓箭
V96596cn00277804,唤爱
V96596cn00286224,花腰恋歌
V96596cn00298644,凤凰街风雨
V96596cn00298646,北极星
V96596cn00313745,北纬30度之爱
V96596cn00240457,咱们分手吧
V96596cn00240458,爱情对赌
V96596cn00291221,黑夜传说5-原声版
V96596cn00221337,惊魂契约-原声版
V96596cn00293824,我的珍宝-原声版
V96596cn00325039,我们停战吧
V96596cn00272743,幸福捷径
V96596cn00272808,疯狂忘年交
V96596cn00124056,藏尸恋
V96596cn00272361,尘埃之境
V96596cn00244896,一路走好
V96596cn00272586,班亚和蕾雨2
V96596cn00272417,美丽的眼睛
V96596cn00272722,乔伊回家
V96596cn00272878,一球成名3
V96596cn00423870,军火厂-原声版
V96596cn00429876,你怎么知道-原声版
V96596cn00425307,奔跑者
V96596cn00425308,催眠专家
V96596cn00425332,克莱泽的圣诞节
V96596cn00428497,老妈之夜-原声版
V96596cn00432031,策马
V96596cn00450589,功夫小兔侠 国语版
V96596cn00471428,失去贝拉特斯的波利斯 原声版
V96596cn00374151,梦幻佳期-国语版
V96596cn00481503,第三种爱情
V96596cn00481532,"再见,在也不见"
V96596cn00482708,小男人周记3 之吾家有喜
V96596cn00495511,顺德人家之合家欢
V96596cn00438544,小男人周记3之吾家有喜
V96596cn00318848,功夫小兔侠
V96596cn00207393,爱宠大机密 原声版
V96596cn00188946,反贪风暴2
V96596cn00272884,双马尾女战士
V96596cn00477545,美人鱼
V96596cn00126178,迷幻 原声版
V96596cn00210162,绝美之城 原声版
V96596cn00209466,孔雀镇 原声版
V96596cn00233556,马龙听我说 原声版
V96596cn00209476,沙丘 原声版
V96596cn00236929,泰然处之 原声版
V96596cn00278045,橘子郡男孩 原声版
V96596cn00278049,山丘之王 原声版
V96596cn00281391,海滩 原声版
V96596cn00281397,与敌共眠 原声版
V96596cn00281399,迫在眉梢 原声版
V96596cn00228550,蠢蛋坏爷爷 原声版
V96596cn00282194,波多黎各人在巴黎 原声版
V96596cn00284512,逃离拉斯维加斯 原声版
V96596cn00281423,黑客海明威 原声版
ViptvSPcn00086439,真实的谎言 原声版
V96596cn00291281,人质 原声版
V96596cn00272588,诺亚方舟
V96596cn00253655,且行且珍惜
V96596cn00272546,如父如子 原声版
V96596cn00263989,市场法律 原声版
V96596cn00272723,疾速王后 原声版
V96596cn00272717,作家 原声版
V96596cn00394695,假小子 原声版
V96596cn00394673,野蛮家族 原声版
V96596cn00394672,警界争雄 原声版
V96596cn00394674,糖衣陷阱 原声版
V96596cn00394676,即时发生 原声版
V96596cn00403262,珍爱姐妹情 原声版
V96596cn00423874,阿薇尔与虚构世界 原声版
V96596cn00425293,书写人生 原声版
V96596cn00425294,爱情合众国 原声版
V96596cn00425306,薄雾 原声版
V96596cn00425340,悄然之星 原声版
V96596cn00473979,汉娜的睡犬 原声版
V96596cn00473980,独鲁万的困境 原声版
V96596cn00477567,星丘车站失物招领 原声版
V96596cn00478204,我的诗篇
ViptvSPcn00085512,坚不可摧 原声版
ViptvSPcn00085980,别让我走 原声版
ViptvSPcn00083248,八美图 原声版
V96596cn00120327,午夜邂逅 原声版
V96596cn00221353,27套礼服 原声版
V96596cn00210048,病毒抗体 原声版
V96596cn00228545,恶魔预产期 原声版
V96596cn00211520,开放日 原声版
V96596cn00210088,末世凶煞 原声版
ViptvSPcn00085513,旗鼓相当 原声版
V96596cn00119620,前目的地 原声版
ViptvSPcn00111539,赏金杀手 原声版
V96596cn00221349,外星人保罗 原声版
V96596cn00228443,危机四伏 原声版
V96596cn00228442,夜行动物 原声版
V96596cn00210161,最后一次驱魔2 原声版
V96596cn00119631,贝奥武夫 原声版
V96596cn00211270,波普先生的企鹅 原声版
V96596cn00210248,超能失控 原声版
V96596cn00210143,鬼影实录5 原声版
V96596cn00210291,黑洞表面 原声版
V96596cn00210698,黑海夺金 国语版
V96596cn00210172,混蛋 原声版
V96596cn00210155,火车出轨 原声版
V96596cn00149007,假期历险记 原声版
V96596cn00210233,绝命海拔 原声版
V96596cn00209461,猎魔侠 原声版
V96596cn00209456,水银蒸发令 原声版
V96596cn00209159,铁拳2015 原声版
V96596cn00210244,玩尽杀绝4 原声版
ViptvSPcn00080207,魂断舞台 原声版
V96596cn00210281,叛徒与英雄 原声版
V96596cn00209445,21克 原声版
V96596cn00172970,血网追凶 原声版
V96596cn00221305,恋
V96596cn00180437,盒子怪 原声版
V96596cn00281375,不速之客
V96596cn00281376,抢劫暴徒 原声版
V96596cn00263449,分裂 原声版
V96596cn00278050,鲸奇 原声版
V96596cn00253933,连锁反应 原声版
V96596cn00253416,点五步
V96596cn00244300,帅位
ViptvSPcn00086468,焦点 原声版
V96596cn00358403,你的名字 原声版
V96596cn00524891,烟花 原声版
V96596cn00209719,新大头儿子和小头爸爸2
V96596cn00272469,新大头儿子和小头爸爸之秘密计划
V96596cn00228272,宝莲灯
V96596cn00212164,彩虹小马 小马国女孩2:彩虹摇滚
V96596cn00212165,彩虹小马 小马国女孩3:友谊运动会
V96596cn00224414,超级幼儿园
V96596cn00212019,黑子的篮球 总集篇 第二部:眼泪的前方1
V96596cn00215274,蜡笔小新梦境世界大突击-国语版
V96596cn00214627,龙珠Z复活的弗利萨-原声版
V96596cn00219616,秒速5厘米 日文版
V96596cn00295418,三只小猪2
V96596cn00246236,天书奇谭
V96596cn00221757,辛巴达与美人鱼公主
V96596cn00246491,熊出没之雪岭熊风
V96596cn00233889,萤火奇兵
V96596cn00249810,奥特曼剧场版 2000:最终圣战
V96596cn00222410,樱桃小丸子:来自意大利的少年
V96596cn00497372,彩绘心天地 原声版
V96596cn00514916,厉害了，我的国
V96596cn00514555,比得兔 原声版
V96596cn00516095,爱在记忆消逝前 原声版
V96596cn00522650,黑豹 国语版
V96596cn00522726,黑豹 原声版
V96596cn00523418,红海行动
V96596cn00519238,莫斯科陷落 原声版
V96596cn00517402,我的爸爸是森林之王 原声版
V96596cn00517404,我的爸爸是森林之王 国语版
V96596cn00517398,咕噜咕噜美人鱼2   
V96596cn00517400,疯狂熊孩子
V96596cn00513940,超级APP
V96596cn00513930,张三丰之末世凶兵
V96596cn00517371,神秘巨星 原声版
V96596cn00517394,神秘巨星 国语版 
V96596cn00512524,金钱世界 原声版
V96596cn00516199,马戏之王 原声版
V96596cn00516093,唐人街探案2
V96596cn00513936,第一夫人 原声版
V96596cn00513935,梭哈人生
V96596cn00513426,妈妈咪鸭
V96596cn00513355,祖宗十九代
V96596cn00513354,浪矢解忧杂货店 原声版
V96596cn00513348,小萝莉的猴神大叔 原声版
V96596cn00512752,闺蜜2：无二不作
V96596cn00508808,识色，幸也
V96596cn00510873,独立日2 原声版
V96596cn00510876,独立日2 国语版
V96596cn00511612,捉妖记2
V96596cn00511071,西游记女儿国
V96596cn00510390,西游记女儿国
V96596cn00500002,南极之恋
V96596cn00499998,谜巢 原声版
V96596cn00499682,谜巢 国语版
V96596cn00499582,赛尔号大电影6圣者无敌
V96596cn00499106,火力全开
V96596cn00494946,勇敢者游戏：决战丛林 原声版
V96596cn00495901,天梯：蔡国强的艺术
V96596cn00495610,前任3 国语版
V96596cn00495604,至暗时刻 原声版
V96596cn00495496,大雪冬至
V96596cn00495417,英雄本色2018
V96596cn00481939,雷神3：诸神黄昏 国语版
V96596cn00481938,雷神3：诸神黄昏 原声版
V96596cn00483471,芳华
V96596cn00483354,芳华
V96596cn00483336,机器之血-国语版
V96596cn00483117,卧底巨星 国语版
V96596cn00483118,卧底巨星 粤语版
V96596cn00480432,妖猫传
V96596cn00480435,心理罪之城市之光
V96596cn00478625,笔仙咒怨
V96596cn00475847,奇门遁甲2017
V96596cn00475722,解忧杂货店
V96596cn00475692,相声大电影之我要幸福
V96596cn00474122,寻梦环游记 国语版
V96596cn00474121,寻梦环游记 原声版
V96596cn00469220,引爆者
V96596cn00466515,追捕 原声版
V96596cn00466516,追捕 国语版
V96596cn00461950,刀剑神域 国语版
V96596cn00459123,降魔传 粤语版
V96596cn00459122,降魔传 国语版
V96596cn00454403,星河战队：火星叛国者 原声版
V96596cn00414150,赛车总动员3：极速挑战 国语版
V96596cn00414770,赛车总动员3：极速挑战 原声版
V96596cn00405213,神偷奶爸3-国语版
V96596cn00421112,杀破狼·贪狼
V96596cn00428275,蜘蛛侠:英雄归来
V96596cn00518695,一路绽放 
V96596cn00518685,双面劫匪 原声版 
V96596cn00518684,双面劫匪 国语版 
V96596cn00524133,末日重启 原声版
V96596cn00524132,末日重启 国语版
V96596cn00524369,鲨海 国语版
V96596cn00524370,鲨海 原声版
V96596cn00524381,无法触碰的爱
V96596cn00524377,我来过
V96596cn00524373,惊魂七夜
V96596cn00524368,墨玉太极
V96596cn00524383,咖啡风暴
V96596cn00524118,狗狗的疯狂假期 国语版
V96596cn00527755,坏爸爸
V96596cn00527900,我的影子在奔跑
V96596cn00527714,太空救援 国语版
V96596cn00525430,太空救援 原声版
V96596cn00526861,恋爱回旋 原声版
V96596cn00525531,降临 原声版
V96596cn00524847,我说的都是真的
V96596cn00524363,猫与桃花源
V96596cn00524892,烟花 国语版
V96596cn00524891,烟花 原声版
V96596cn00524881,遇见你真好
V96596cn00534277,西关大屋
V96596cn00533154,青春后驱动
V96596cn00533155,虎皮萌企鹅 国语版
V96596cn00533156,虎皮萌企鹅 原声版
V96596cn00528498,黑豹 国语版
V96596cn00528499,黑豹 原声版
V96596cn00528739,凌晨两点半
V96596cn00528761,绝命时钟2:22 原声版
V96596cn00528762,星期8
V96596cn00528738,寻找罗麦
V96596cn00528261,通勤营救 原声版
V96596cn00528260,人怕出名猪怕壮
V96596cn00527904,三块广告牌 原声版
V96596cn00528353,萌犬好声音 原声版
V96596cn00534419,水形物语 原声版
V96596cn00553072,冰雪女王3：火与冰 国语版
V96596cn00553073,冰雪女王3：火与冰 原声版
V96596cn00553071,战犬瑞克斯 原声版
V96596cn00553070,理想之路
V96596cn00550715,幕后玩家
V96596cn00550714,渠首欢歌
V96596cn00550225,毕业作品
V96596cn00550226,无问西东
V96596cn00546409,壹号别墅
V96596cn00544422,鬼手传奇之听风瓶
V96596cn00542219,黄飞鸿之南北英雄
V96596cn00541794,21克拉
V96596cn00541233,奇葩朵朵
V96596cn00541232,任性的硬币
V96596cn00518568,炸裂青春
V96596cn00564392,引爆者
V96596cn00559335,战神纪
V96596cn00564622,脱皮爸爸
V96596cn00563403,寻找女神@娇阿依
V96596cn00561468,巴霍巴利王2：终结 原声版
V96596cn00558634,湮灭 原声版
V96596cn00556218,夺命来电 原声版
V96596cn00556182,求求你爱上我
V96596cn00555152,起跑线 国语版
V96596cn00555088,起跑线 原声版
V96596cn00555090,午夜十二点
V96596cn00553104,出走人生电台
V96596cn00572037,低压槽：欲望之城
V96596cn00570635,紫薇飘香
V96596cn00571695,我是你妈
V96596cn00569651,找爱之旅
V96596cn00570017,花滑女王 原声版
V96596cn00567630,七号公馆
V96596cn00567642,米花之味
V96596cn00554615,盲·道
V96596cn00553268,那年夏天你去了哪里
V96596cn00553357,游戏规则
V96596cn00555644,露水红颜
V96596cn00555789,触不可及
V96596cn00550697,爱宠大机密 原声版
V96596cn00550685,暴走神探
V96596cn00550690,丑小鸭历险记
V96596cn00550712,大空头 原声版
V96596cn00550681,谍影特工 原声版
V96596cn00550695,功夫熊猫3
V96596cn00550689,海底总动员2 国语版
V96596cn00550691,何以笙箫默
V96596cn00550710,机械姬 原声版
V96596cn00550711,解救吾先生
V96596cn00550694,烈日灼心
V96596cn00550709,伦敦陷落 原声版
V96596cn00550680,玛格丽特的春天
V96596cn00550696,前任2：备胎反击战
V96596cn00550698,人类清除计划3 原声版
V96596cn00550692,睡在我上铺的兄弟
V96596cn00550686,天眼传奇
V96596cn00550688,通灵之六世古宅
V96596cn00550713,托马斯和朋友们-多多岛之迷失宝藏 原声版
V96596cn00550707,无敌小飞猪
V96596cn00550687,夜孔雀
V96596cn00550693,真相禁区
V96596cn00550682,捉妖记
V96596cn00550577,全力扣杀
V96596cn00550544,追捕聂鲁达 原声版
V96596cn00550551,柏林孤影 原声版
V96596cn00550532,我和厄尔以及将死的女孩  原声版
V96596cn00550572,邻家大贱谍 原声版
V96596cn00550533,天地大冲撞 原声版
V96596cn00550575,超级八 原声版
V96596cn00550557,亚当斯一家 原声版
V96596cn00550541,偷天换日 原声版
V96596cn00550536,淘气小兵兵 原声版
V96596cn00550565,僵尸世界大战 原声版
V96596cn00550556,美国丽人 原声版
V96596cn00550580,热带惊雷 原声版
V96596cn00550558,情敌蜜月
V96596cn00550581,盲探
V96596cn00550925,火线反攻
V96596cn00550843,京城81号2
V96596cn00550840,谜城
V96596cn00550810,破风
V96596cn00550827,拳霸风云
V96596cn00550802,守护者：世纪战元
V96596cn00550816,重返20岁
V96596cn00550824,青春奏鸣曲
V96596cn00550783,驱魔人前传
V96596cn00550806,无辜者
V96596cn00550805,白发魔女之明月天国
V96596cn00550842,澳门风云
V96596cn00550801,十万个冷笑话
V96596cn00550807,撞车
V96596cn00550799,笔仙2
V96596cn00588241,心灵捕手 原声版
V96596cn00586627,断头谷
V96596cn00587216,老男孩猛龙过江
V96596cn00588510,战马
V96596cn00590627,致命伴侣
V96596cn00590625,刽子手
V96596cn00590621,开膛手杰克
V96596cn00590618,1000小时的夜晚
V96596cn00590613,命中注定到永远
V96596cn00590617,行尸走肉
V96596cn00590615,麻木
V96596cn00590614,沉重的心
V96596cn00590623,甜蜜的谎言
V96596cn00593663,大话西游之大圣娶亲 国语版
V96596cn00593660,大话西游之月光宝盒 国语版
V96596cn00593661,我的少女时代 国语版
V96596cn00593670,华丽上班族 国语版
V96596cn00593657,黑白迷宫 国语版
V96596cn00593664,午餐盒 原声版
V96596cn00593669,北京遇上西雅图之不二情书
V96596cn00593662,我的男友和狗 国语版
V96596cn00593667,北京爱情故事
V96596cn00593672,血肉之躯 原声版
V96596cn00593665,给朱丽叶的信 原声版
V96596cn00593668,暮光之城2：新月 原声版
V96596cn00593666,咒怨2(美版) 原声版
V96596cn00593673,少女朱诺 原声版
V96596cn00593659,女巫布莱尔 原声版
V96596cn00593671,恶灵空间 原声版
V96596cn00591681,白日焰火
V96596cn00591686,美好的意外
V96596cn00597711,超时空同居
V96596cn00596199,BJ单身日记2 原声版
V96596cn00596221,X档案 原声版
V96596cn00596185,安娜与国王 原声版
V96596cn00178615,被解救的姜戈 原声版
V96596cn00596175,笔仙3 国语版
V96596cn00596238,超异能快感 原声版
V96596cn00596233,单亲度假村 原声版
V96596cn00596273,第六感 原声版
V96596cn00596270,第一滴血3 原声版
V96596cn00596259,第一滴血 原声版
V96596cn00596230,毒战 国语版
V96596cn00596246,赌城风云 原声版
V96596cn00596243,法官老爸 原声版
V96596cn00596242,反恐王国 原声版
V96596cn00596299,匪帮传奇 原声版
V96596cn00596614,购物狂想曲 原声版
V96596cn00597667 ,海上钢琴师 原声版
V96596cn00597666,华尔街 原声版
V96596cn00597676,火龙帝国 原声版
V96596cn00597708,教父2 国语版
V96596cn00597696,教父3 原声版
V96596cn00597680,狙击电话亭 原声版
V96596cn00597682,魔岛传奇 原声版
V96596cn00597681,尼斯湖怪 原声版
V96596cn00598598,入侵脑细胞 原声版
V96596cn00597736,少林寺 国语版
V96596cn00597735,深海狂鲨 原声版
V96596cn00597744,死在西部的一百万种方式 原声版
V96596cn00597737,唐伯虎点秋香 国语版
V96596cn00597738,逃狱三王 原声版
V96596cn00597741,桃色追捕令 原声版
V96596cn00597743,特工佳丽2 原声版
V96596cn00598601,特洛伊木马屠城 原声版
V96596cn00178979,天使爱美丽 原声版
V96596cn00597745,万物理论 原声版
V96596cn00597742,五月天诺亚方舟 国语版
V96596cn00597740,夏洛特的网 原声版
V96596cn00597751,星际迷航复仇女神 原声版
V96596cn00597752,一级恐惧 原声版
V96596cn00597754,泽西男孩 原声版
V96596cn00595004,咒怨(美版) 原声版
V96596cn00594567,帕丁顿熊 原声版
V96596cn00594485,希望温泉 原声版
V96596cn00596030,代号47 原声版
V96596cn00596099,涉足荒野 原声版
V96596cn00596232,女间谍 原声版
V96596cn00595008,奇迹男孩 原声版
V96596cn00595989,完美音调3 原声版
V96596cn00596064,地球停转日 原声版
V96596cn00598917,情系丹江口
V96596cn00596028,纸镇  原声版
V96596cn00596027,伯德小姐 原声版
V96596cn00595156,青蛇
V96596cn00595171,即日启程
V96596cn00602409,精灵旅社 原声版
V96596cn00602404,生化危机5：惩罚 原声版
V96596cn00602402,花木兰 国语版
V96596cn00602417,金钱之爱 原声版
V96596cn00602439,神枪手
V96596cn00602428,理智与情感 原声版
V96596cn00602463,爱的世界
V96596cn00602456,赤脚小子
V96596cn00602454,破坏之王
V96596cn00602450,审死官
V96596cn00602442,十万火急
V96596cn00598392,驴得水
V96596cn00598393,暴裂无声
V96596cn00600887,自然选择 原声版 
V96596cn00600994,叛逆青春 原声版
V96596cn00601000,激情死亡线 原声版
V96596cn00601001,"如果上帝来了,让他带着枪 原声版"
V96596cn00601239,机械狗 原声版
V96596cn00210251,恶棍天使
V96596cn00606090,金蝉脱壳2：冥府 原声版
V96596cn00606091,最后一球 原声版
V96596cn00606443,幸福马上来 
V96596cn00601015,重整人生 原声版
V96596cn00601487,罗斯蒙特 原声版
V96596cn00601498,往事1979 原声版
V96596cn00601775,灰烬 原声版
V96596cn00601899,欲惩之罪 原声版
V96596cn00210086,爱丽丝梦游仙境
V96596cn00371136,百鸟朝凤
ViptvSPcn00086453,沉睡魔咒
V96596cn00213724,从你的全世界路过
ViptvSPcn00085320,环太平洋
V96596cn00120527,魔宫魅影
V96596cn00370389,西游降魔篇
V96596cn00459961,异星觉醒
V96596cn00505016,冰川时代5：星际碰撞
V96596cn00123822,复仇者联盟
V96596cn00464997,功夫瑜伽
V96596cn00588861,逆时营救
V96596cn00552516,失孤
V96596cn00562625,哆啦A梦：伴我同行
V96596cn00465721,玩具总动员3
V96596cn00607691,厕所英雄 国语版
V96596cn00608158,天路十一组
V96596cn00608157,以为是老大之金三角风云
V96596cn00606306,辛亥革命
V96596cn00606307,肖申克的救赎 原声版
V96596cn00606293,玩具总动员 原声版
V96596cn00606294,萨米大冒险 国语版
V96596cn00603479,马达加斯加2：逃往非洲 原声版
V96596cn00603480,马达加斯加 原声版
V96596cn00603482,马达加斯加 粤语版
V96596cn00603484,马达加斯加 国语版
V96596cn00603474,本杰明·巴顿奇事 原声版
V96596cn00603477,金钱帝国 国语版
V96596cn00603478,胡桃夹子 原声版
V96596cn00603455,极地大冒险2 国语版
V96596cn00603256,教父 原声版
V96596cn00606297,夏日乐悠悠
V96596cn00606292,我的前任是僵尸
V96596cn00603458,车在囧途
V96596cn00603465,变身超人
V96596cn00606295,怦然心动 原声版
V96596cn00603279,倩女幽魂
V96596cn00603280,师兄撞鬼
V96596cn00606425,奋斗的乔伊 原声版
V96596cn00606413,火星救援 国语版
V96596cn00606412,火星救援 原声版
V96596cn00606302,勇敢者的游戏 国语版
V96596cn00606296,新少林五祖 国语版
V96596cn00606304,太阳之泪 原声版
V96596cn00606301,玩命追踪 原声版
V96596cn00603475,绝色武器  国语版
V96596cn00606298,无处可逃 原声版
V96596cn00603255,狂蟒之灾2 原声版
V96596cn00603257,生化危机：诅咒 原声版
V96596cn00603258,生死狙击 原声版
V96596cn00603267,黑衣人2 原声版
V96596cn00603262,狂蟒之灾 原声版
V96596cn00603268,星河战队：入侵 原声版
V96596cn00603271,银行匪帮 原声版
V96596cn00603272,蜘蛛侠3 原声版
V96596cn00603276,黑夜传说2：进化 原声版
V96596cn00550800,盗马记
V96596cn00550815,雪国列车
V96596cn00553616,安娜贝拉 原声版
V96596cn00553595,暗流2末日天使 原声版
V96596cn00553598,爆破手传奇 原声版
V96596cn00553597,不死劫 原声版
V96596cn00553604,大漠雄风 原声版
V96596cn00553603,当男人爱上女人 原声版
V96596cn00553609,盗火线 原声版
V96596cn00553600,歌舞青春3 原声版
V96596cn00553606,公众之敌 原声版
V96596cn00553602,鬼计神偷 原声版
V96596cn00553612,悍将奇兵 原声版
V96596cn00553618,蝴蝶效应 原声版
V96596cn00553613,浑身是劲 原声版
V96596cn00553617,火星任务 原声版
V96596cn00553615,惊声尖叫3 原声版
V96596cn00553676,空中危机 原声版
V96596cn00553677,理发师陶德 原声版
V96596cn00471514,烈火战车 原声版
V96596cn00553693,猎杀U-571 原声版
V96596cn00553695,灵魂歌王 原声版
V96596cn00553694,洛城机密 原声版
V96596cn00553619,马语者 原声版
V96596cn00553614,米其林情缘 原声版
V96596cn00553596,命运规划局 原声版
V96596cn00553601,其实你不懂他的心 原声版
V96596cn00553608,拳王阿里 原声版
V96596cn00553605,神秘悬河 原声版
V96596cn00553585,死亡诗社 原声版
V96596cn00553588,死亡占卜 原声版
V96596cn00553589,塔米的旅行 原声版
V96596cn00553590,天堂真的存在 原声版
V96596cn00553591,我们曾经是战士 原声版
V96596cn00553592,像男人一样思考2 原声版
V96596cn00553593,星河舰队
V96596cn00553556,星际迷航1无限太空 原声版
V96596cn00553425,亚历山大和他最糟糕的一天 原声版
V96596cn00553319,八星抱喜
V96596cn00553216,王的盛宴
V96596cn00553217,剑雨
V96596cn00553183,摩登年代 国语版
V96596cn00528773,惊魂电影院
V96596cn00528778,恋爱排班表
V96596cn00528788,迷与狂
V96596cn00528791,命中注定
V96596cn00528777,陌路惊笑
V96596cn00528775,男人制造
V96596cn00528786,启功
V96596cn00528774,热血男人帮
V96596cn00532738,三城记
V96596cn00532737,少年班
V96596cn00532736,少女哪吒
V96596cn00532734,神探驾到
V96596cn00532731,十万伙急
V96596cn00532733,时间都去哪了
V96596cn00532730,死亡游戏
V96596cn00529800,索命暹罗之按摩师
V96596cn00529057,天亮分手
V96596cn00528934,味道中国
V96596cn00184227,我的青春期
V96596cn00210253,我是大明星
V96596cn00179426,我只要我们在一起
V96596cn00532858,一个勺子
V96596cn00532855,一路向前
V96596cn00532853,异种
V96596cn00532856,诱狼
V96596cn00532884,最后的武士 原声版
V96596cn00532868,左耳
V96596cn00532939,安妮纽约奇缘 原声版
V96596cn00532927,爸妈不在家 原声版
V96596cn00532917,隔壁的男孩 原声版
V96596cn00533028,我们梦中见 原声版
V96596cn00533088,勿忘我 原声版
V96596cn00533087,心跳戈壁
V96596cn00533086,幸存者 原声版
V96596cn00533095,性本恶 原声版
V96596cn00533089,狱前教育 原声版
V96596cn00533092,闺蜜
V96596cn00533093,黄飞鸿之英雄有梦
V96596cn00533090,魔警
V96596cn00533091,痞子英雄2黎明升起
V96596cn00533101,前任攻略
V96596cn00533102,四大名捕大结局
V96596cn00533106,无人区
V96596cn00533107,致青春
V96596cn00533149,拜见岳父大人2 原声版
V96596cn00533138,拜见岳父大人3 原声版
V96596cn00533136,第一滴血2 原声版
V96596cn00533150,夺面双雄 原声版
V96596cn00533151,飞行者 原声版
V96596cn00533135,非常小特务 原声版
V96596cn00533152,菲利普斯船长 原声版
V96596cn00535250,荒野大飚客 原声版
V96596cn00535255,借刀杀人 原声版
V96596cn00535253,惊声尖叫2 原声版
V96596cn00535254,惊声尖叫 原声版
V96596cn00535278,惊声尖笑3 原声版
V96596cn00535308,惊声尖笑 原声版
V96596cn00535735,惊天核网 原声版
V96596cn00536258,绝命追杀令 原声版
V96596cn00536254,空军一号 原声版
V96596cn00536250,雷蒙斯尼奇的不幸遭遇 原声版
V96596cn00536237,邻居大战 原声版
V96596cn00536248,龙卷风 原声版
V96596cn00536251,落跑新娘 原声版
V96596cn00536244,冒牌天神 原声版
V96596cn00536269,梦幻女郎 原声版
V96596cn00536252,魔法情人 原声版
V96596cn00536268,暮光之城3月食 原声版
V96596cn00536275,女仆 原声版
V96596cn00536249,全面回忆经典版 原声版
V96596cn00536256,全面回忆 原声版
V96596cn00536260,身份窃贼 原声版
V96596cn00535312,神勇奶爸 原声版
V96596cn00535264,十三罗汉 原声版
V96596cn00535262,十天丢个郎 原声版
V96596cn00535263,逃离德黑兰 原声版
V96596cn00535260,特工佳丽 原声版
V96596cn00535265,我为玛丽狂 原声版
V96596cn00535257,宿醉2 原声版
V96596cn00535256,宿醉3 原声版
V96596cn00535258,宿醉 原声版
V96596cn00535247,窈窕奶爸 原声版
V96596cn00535248,勇闯夺命岛 原声版
V96596cn00535235,致命武器4 原声版
V96596cn00535216,重返地球 原声版
V96596cn00554471,十二生肖
V96596cn00528424,狄仁杰之神都龙王
V96596cn00554474,美人鱼
V96596cn00554498,红髅
V96596cn00178606,咱们结婚吧
V96596cn00554497,梦想越野队
V96596cn00554501,黑暗阴影
V96596cn00179144,危险关系
V96596cn00554499,逆世界 原声版
V96596cn00528495,传染病
V96596cn00554525,冒牌天神2 国语版
V96596cn00554547,失忆的誓约 原声版
V96596cn00554564,鬼影实录2 原声版
V96596cn00554562,鬼影实录3 原声版
V96596cn00554855,猛龙特攻队 原声版
V96596cn00518558,毕业旅行笑翻天 
V96596cn00518750,24小时：末路重生 原声版 
V96596cn00518696,24小时：末路重生 国语版 
V96596cn00511741,对戒
V96596cn00513756,十七后 与青春化敌为友
V96596cn00513755,无迹可寻
V96596cn00510837,十七岁的雨季
V96596cn00501779,跨次元少女大作战
V96596cn00524366,青春24秒
V96596cn00524372,爸爸的木房子
V96596cn00524380,阳光夏令营
V96596cn00524364,钟馗传奇之岁寒三友
V96596cn00524371,“醉”佳导演
V96596cn00524365,逃离现场
V96596cn00524375,远亲
V96596cn00524376,花园农家
V96596cn00524378,留鸟天空
V96596cn00524382,时间去哪儿了
V96596cn00517396,金龟子
V96596cn00572800,哆啦A梦之大雄与奇迹之岛 国语版
V96596cn00552394,璀璨的婚礼
V96596cn00568196,最终幻想15：王者之剑 原声版
V96596cn00568197,冰雪女王 原声版
V96596cn00567470,网络上身 原声版
V96596cn00567471,婚礼专家 原声版
V96596cn00567429,K星异客 原声版
V96596cn00567481,机械师 原声版
V96596cn00567533,我想和你好好的
V96596cn00567797,反贪风暴
V96596cn00567469,分手大师
V96596cn00567431,桃姐
V96596cn00567426,我愿意
V96596cn00567466,恋爱假期 原声版
V96596cn00567510,遇见波莉 原声版
V96596cn00567468,别惹我 原声版
V96596cn00567531,爱国者游戏 原声版
V96596cn00567453,科洛弗档案 原声版
V96596cn00567454,白头神探 原声版
V96596cn00567418,四兄弟 原声版
V96596cn00567463,墨西哥人 原声版
V96596cn00567464,兵临城下 原声版
V96596cn00567414,留住最后一支舞 原声版
V96596cn00567475,颠倒乾坤 原声版
V96596cn00567441,赖家王老五 原声版
V96596cn00567480,贱女孩 原声版
V96596cn00567457,灵动：鬼影实录2 原声版
V96596cn00567406,王牌播音员 原声版
V96596cn00567498,在云端 原声版
V96596cn00567491,老无所依 原声版
V96596cn00567413,蛛丝马迹 原声版
V96596cn00567427,大买卖 原声版
V96596cn00567412,爱情无线牵 原声版
V96596cn00567417,万诱引力 原声版
V96596cn00567477,忠烈杨家将
V96596cn00567486,宫锁沉香
V96596cn00567484,东成西就2011
V96596cn00574563,环太平洋2：雷霆再起 原声版
V96596cn00573577,后来的我们
V96596cn00573340,昼颜 原声版
V96596cn00573371,古墓丽影：源起之战 原声版
V96596cn00572583,极限特工3：终极回归 原声版
V96596cn00572477,我和“叛徒”老爸
V96596cn00572476,小公主艾薇拉与神秘王国
V96596cn00577204,黄金花
V96596cn00574974,神谕通天
V96596cn00574669,亲爱的，我要和别人结婚了
V96596cn00574976,玛丽与魔女之花 原声版
V96596cn00574583,天梦
V96596cn00534392,生化危机：复仇 原声版
V96596cn00536281,赶尽杀绝 原声版
V96596cn00566230,四星之路
V96596cn00566229,梅西
V96596cn00557185,午夜巴黎 原声版
V96596cn00571757,能量唤醒
V96596cn00571758,记忆重现
